Order,Family,Genus,Scientific name,Survival,Age at first breeding,Max longevity,Range centroid of latitude,Body mass,Mean clutch size,Freshwater,Marine,Terrestrial,Minimum altitude,Maximum altitude,Migrant,Extent of Occurrence (breeding/resident),Diet,Nocturnal,Forest
PASSERIFORMES,Fringillidae,Bucanetes,Bucanetes mongolicus,NA,NA,NA,41.69,21.5,5,0,0,y,0,4200,Not a Migrant,9830000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Agraphospiza,Agraphospiza rubescens,NA,NA,NA,29.65,27.02,NA,0,0,y,1500,4000,Altitudil Migrant,1720000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Callacanthis,Callacanthis burtoni,NA,NA,NA,31.67,42.67,NA,0,0,y,2270,3330,Not a Migrant,561000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Pyrrhoplectes,Pyrrhoplectes epauletta,NA,NA,NA,27.27,19,NA,0,0,y,1400,3900,Altitudil Migrant,825000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Procarduelis,Procarduelis nipalensis,NA,NA,NA,28.09,22.1,NA,0,0,y,0,0,Altitudil Migrant,1800000,Omnivore,0,0
PASSERIFORMES,Fringillidae,Leucosticte,Leucosticte nemoricola,NA,NA,NA,37.89,22.51,3.5,0,0,y,1800,4300,Full Migrant,7460000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Leucosticte,Leucosticte brandti,NA,NA,NA,37.28,30.4,NA,1,0,y,3950,6000,Full Migrant,6310000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Leucosticte,Leucosticte arctoa,NA,1,6.15,56.5,30.69,NA,0,0,y,0,0,Full Migrant,7490000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Leucosticte,Leucosticte tephrocotis,NA,0.997354874,6.591666667,61.61,37.8,4.5,0,0,y,0,0,Full Migrant,9600000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Leucosticte,Leucosticte atrata,NA,0.997354874,8.6,43.91,25.24,4.5,0,0,y,3000,4300,Full Migrant,325000,Omnivore,0,0
PASSERIFORMES,Fringillidae,Leucosticte,Leucosticte australis,NA,0.995257393,5.916666667,38.67,26.6,4.5,0,0,y,3000,4300,Full Migrant,117000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Haemorhous,Haemorhous mexicanus,48.3,1,11.6,38.88,21.4,4.5,0,0,y,0,3000,Not a Migrant,13100000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Haemorhous,Haemorhous cassinii,54.7,1,7,43.12,26.5,4.5,0,0,y,2200,2900,Full Migrant,2730000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Haemorhous,Haemorhous purpureus,48.5,1,14,50.65,23.3,4.5,0,0,y,0,0,Full Migrant,12300000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Rhodospiza,Rhodospiza obsoleta,NA,1,NA,39.65,25.5,5,0,0,y,0,0,Not a Migrant,11100000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Rhynchostruthus,Rhynchostruthus socotranus,NA,NA,NA,12.51,28.32,NA,0,0,y,1060,2800,Not a Migrant,4300,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Rhynchostruthus,Rhynchostruthus louisae,NA,NA,NA,10.31,28.32,NA,0,0,y,0,0,Not a Migrant,38600,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Rhynchostruthus,Rhynchostruthus percivali,NA,NA,NA,16.83,28.32,NA,0,0,y,0,0,Not a Migrant,624000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Chloris,Chloris chloris,47.1,1,13,50.75,26,5,0,0,y,0,0,Full Migrant,23300000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Chloris,Chloris sinica,NA,NA,NA,37.44,18.59,3.5,1,0,y,0,0,Full Migrant,16400000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Chloris,Chloris spinoides,NA,NA,NA,27.93,18.6,4,0,0,y,1600,4400,Full Migrant,1640000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Chloris,Chloris monguilloti,NA,NA,NA,12.01,15.38,NA,0,0,y,1050,1900,Not a Migrant,21300,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Chloris,Chloris ambigua,NA,NA,NA,24.52,15.38,3.5,0,0,y,1200,3100,Full Migrant,1470000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Linurgus,Linurgus olivaceus,NA,NA,NA,-2.36,20.3,NA,0,0,y,1700,3000,Not a Migrant,3640000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Crithagra,Crithagra citrinelloides,NA,NA,NA,8.13,12.99,NA,1,0,y,1000,2800,Not a Migrant,1140000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra frontalis,NA,NA,NA,-0.77,12.3,NA,1,0,y,1000,2100,Not a Migrant,826000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra hyposticta,NA,NA,NA,-8.98,13,NA,0,0,y,700,1800,Not a Migrant,1050000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra capistrata,NA,NA,NA,-7.67,15.37,NA,1,0,y,0,0,Not a Migrant,3020000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Crithagra,Crithagra koliensis,NA,NA,NA,-0.42,13.6,NA,1,0,y,0,0,Not a Migrant,261000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra scotops,NA,NA,NA,-30.26,14.2,NA,0,0,y,0,0,Not a Migrant,786000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Crithagra,Crithagra leucopygia,NA,NA,NA,12.12,10.8,NA,0,0,y,0,0,Not a Migrant,7330000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra atrogularis,NA,NA,NA,-21.83,11.4,NA,0,0,y,0,0,Not a Migrant,7280000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra reichenowi,NA,NA,NA,1.59,NA,NA,0,0,y,0,0,Not a Migrant,2470000,NA,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra xanthopygia,NA,NA,NA,12.88,15.37,NA,0,0,y,0,0,Not a Migrant,277000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra rothschildi,NA,NA,NA,18.93,14,NA,0,0,y,1000,2800,Not a Migrant,358000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra flavigula,NA,NA,NA,9.36,15.37,NA,0,0,y,1400,1500,Not a Migrant,4600,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra xantholaema,NA,NA,NA,5.98,11.8,NA,0,0,y,1000,1500,Not a Migrant,154000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Crithagra,Crithagra citrinipectus,NA,NA,NA,-22.45,11.2,NA,1,0,y,0,750,Not a Migrant,519000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra mozambica,64.8,NA,NA,-3.79,11.87,NA,0,0,y,0,0,Not a Migrant,21700000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra doldsoni,NA,NA,NA,5.47,24,NA,0,0,y,0,1300,Not a Migrant,1320000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra buchani,NA,NA,NA,-3.23,15.37,NA,0,0,y,0,0,Not a Migrant,221000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra flaviventris,NA,NA,NA,-26.64,16.2,NA,0,0,y,0,0,Not a Migrant,2850000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra dorsostriata,NA,NA,NA,0.5,15.13,NA,0,0,y,0,0,Not a Migrant,2410000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra sulphurata,52.2,NA,NA,-14.79,27.9,NA,0,0,y,0,0,Not a Migrant,8620000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra albogularis,NA,NA,NA,-28.34,27.1,NA,0,0,y,0,0,Not a Migrant,2000000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra striatipectus,NA,NA,NA,5.47,15.42,NA,0,0,y,0,0,Not a Migrant,946000,NA,NA,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra reichardi,NA,NA,NA,-12.08,NA,NA,0,0,y,0,0,Not a Migrant,2010000,NA,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra canicapilla,NA,NA,NA,9.05,16,NA,0,0,y,0,2100,Not a Migrant,4410000,NA,NA,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra gularis,NA,NA,NA,-24.11,NA,NA,0,0,y,0,2100,Not a Migrant,4320000,NA,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra mennelli,NA,NA,NA,-14.84,15.39,NA,0,0,y,0,0,Not a Migrant,3100000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra tristriata,NA,NA,NA,10.24,15.5,NA,0,0,y,1060,3330,Not a Migrant,981000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra ankoberensis,NA,NA,NA,10.33,14.9,NA,0,0,y,2800,4300,Not a Migrant,16400,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra mechensis,NA,NA,NA,16.39,15.37,NA,0,0,y,2000,3200,Not a Migrant,189000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra striolata,NA,NA,NA,4.33,22.4,NA,1,0,y,1300,4300,Not a Migrant,2760000,Omnivore,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra burtoni,NA,NA,NA,-0.63,30.5,NA,0,0,y,1500,3000,Not a Migrant,4760000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Crithagra,Crithagra melanochroa,NA,NA,NA,-8.4,15.37,NA,0,0,y,1500,3000,Not a Migrant,70700,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra rufobrunnea,NA,NA,NA,0.46,25.9,NA,0,0,y,0,900,Not a Migrant,4300,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Crithagra,Crithagra concolor,NA,NA,NA,0.21,39.2,NA,0,0,y,0,1500,Not a Migrant,200,Omnivore,0,1
PASSERIFORMES,Fringillidae,Crithagra,Crithagra leucoptera,NA,NA,NA,-33.61,22.1,NA,0,0,y,0,0,Not a Migrant,136000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra totta,NA,NA,NA,-33.57,13.4,NA,0,0,y,0,0,Not a Migrant,170000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Crithagra,Crithagra symonsi,NA,NA,NA,-29.86,15.8,NA,0,0,y,2000,2600,Not a Migrant,44900,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Liria,Liria flavirostris,NA,1,6.083166667,42.03,15.4,5,0,0,y,0,0,Full Migrant,21400000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Liria,Liria canbi,40.075,0.997354874,9.42,49.19,19.53,5,0,0,y,0,0,Full Migrant,27400000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Liria,Liria yemenensis,NA,NA,NA,16.65,14.3,NA,0,0,y,1800,3000,Not a Migrant,205000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Liria,Liria johannis,NA,NA,NA,10.83,13.4,NA,0,0,y,1270,2300,Not a Migrant,4400,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Acanthis,Acanthis flammea,40.34,1,12.2,64.51,13,5,0,0,y,0,0,Full Migrant,61400000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Loxia,Loxia pytyopsittacus,NA,1,6,61.03,53,3.5,0,0,y,0,0,Not a Migrant,4500000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Loxia,Loxia scotica,NA,1,NA,57.22,43.17,3.5,0,0,y,0,0,Not a Migrant,21100,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Loxia,Loxia curvirostra,46.3,1,16.1,52.39,38.29,3.5,0,0,y,800,4100,Not a Migrant,129000000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Loxia,Loxia leucoptera,NA,1,4,57.97,28.69,4,0,0,y,0,0,Not a Migrant,47700000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Loxia,Loxia megaplaga,NA,NA,4,18.73,28.69,NA,0,0,y,1250,2500,Not a Migrant,3500,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Chrysocorythus,Chrysocorythus estherae,NA,NA,NA,-0.3,15.37,NA,0,0,y,1900,3500,Not a Migrant,1940000,NA,NA,1
PASSERIFORMES,Fringillidae,Chrysocorythus,Chrysocorythus mindanensis,NA,NA,NA,7.7,NA,NA,0,0,y,0,0,Not a Migrant,4300,NA,0,1
PASSERIFORMES,Fringillidae,Carduelis,Carduelis carduelis,41.125,1,11.75,50.12,16,5,1,0,y,0,0,Full Migrant,26500000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Carduelis,Carduelis caniceps,NA,NA,NA,43.55,NA,NA,1,0,y,0,0,Full Migrant,7250000,NA,0,0
PASSERIFORMES,Fringillidae,Carduelis,Carduelis citrinella,54,1,5.67,45.36,12,4.5,0,0,y,1500,2500,Altitudil Migrant,1110000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Carduelis,Carduelis corsica,NA,1,5.67,40.71,12,NA,0,0,y,0,1650,Not a Migrant,50400,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Serinus,Serinus serinus,60.3,1,8.666666667,45.04,11.2,3.5,0,0,y,0,0,Full Migrant,11700000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Serinus,Serinus caria,NA,1,24,30.98,24.3,3.5,0,0,y,0,0,Not a Migrant,634000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Serinus,Serinus syriacus,NA,NA,6.917,32.81,11.7,4,0,0,y,900,1800,Full Migrant,29200,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Serinus,Serinus pusillus,NA,1,NA,37.3,11.54,4,0,0,y,2000,4600,Altitudil Migrant,8250000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Serinus,Serinus alario,NA,NA,NA,-30.55,12.2,NA,0,0,y,0,0,Not a Migrant,1460000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Serinus,Serinus canicollis,NA,NA,NA,-30.25,15.2,NA,0,0,y,2000,3000,Not a Migrant,1590000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Serinus,Serinus flavivertex,NA,NA,NA,0.84,14,NA,0,0,y,0,0,Not a Migrant,4910000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Serinus,Serinus nigriceps,NA,NA,NA,9.96,15.37,NA,0,0,y,1800,4100,Not a Migrant,276000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus thibetanus,NA,NA,NA,31.26,10.48,NA,0,0,y,2800,4000,Altitudil Migrant,1010000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus spinus,39,1,13.5,55.84,13.24,4,0,0,y,0,0,Full Migrant,33300000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Spinus,Spinus pinus,53.1,1,9.42,50.01,12.7,3.5,0,0,y,1800,4000,Full Migrant,25700000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Spinus,Spinus tristis,44.45,1,10.70833333,44.38,12.79,5,0,0,y,0,0,Full Migrant,11300000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus psaltria,40.1,NA,7,30.03,8.77,3.5,0,0,y,0,3100,Not a Migrant,13400000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus lawrencei,NA,NA,NA,35.08,10.94,4.5,0,0,y,0,2500,Full Migrant,294000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus atriceps,NA,NA,NA,15.76,13.46,NA,0,0,y,2300,3100,Not a Migrant,69900,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Spinus,Spinus spinescens,NA,NA,NA,5.25,11.3,NA,0,0,y,1800,3700,Not a Migrant,480000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Spinus,Spinus yarrellii,NA,NA,NA,-8.49,15.38,NA,0,0,y,0,500,Not a Migrant,92900,Omnivore,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus cucullatus,NA,NA,NA,8.15,9.8,NA,0,0,y,180,1300,Not a Migrant,611000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Spinus,Spinus crassirostris,NA,NA,NA,-22.33,19,NA,0,0,y,3000,4000,Full Migrant,1750000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus magellanicus,NA,NA,NA,-21.61,13.6,NA,0,0,y,0,5000,Not a Migrant,13400000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus dominicensis,NA,NA,NA,18.69,12.6,2.5,0,0,y,700,3000,Not a Migrant,37100,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Spinus,Spinus siemiradzkii,NA,NA,NA,-2.86,15.38,NA,0,0,y,0,750,Not a Migrant,36300,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus olivaceus,NA,NA,NA,-10.53,15.38,NA,0,0,y,1200,3000,Not a Migrant,913000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Spinus,Spinus notatus,NA,NA,NA,20.01,10.9,2,0,0,y,1000,2750,Not a Migrant,1660000,PlantSeed,0,1
PASSERIFORMES,Fringillidae,Spinus,Spinus xanthogastrus,NA,NA,NA,-2.17,12.7,2.5,0,0,y,1400,3700,Not a Migrant,4480000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus atratus,NA,NA,NA,-21.8,16.04,NA,0,0,y,3500,4500,Not a Migrant,1700000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus uropygialis,NA,NA,NA,-32.16,14,NA,0,0,y,2000,3500,Full Migrant,138000,PlantSeed,0,0
PASSERIFORMES,Fringillidae,Spinus,Spinus barbatus,NA,NA,NA,-43.24,15.5,NA,0,0,y,0,1500,Full Migrant,2650000,PlantSeed,0,0
PASSERIFORMES,Calcariidae,Calcarius,Calcarius lapponicus,56.4,1,6,68.82,27.84,5.5,1,1,y,0,0,Full Migrant,38900000,Omnivore,0,0
PASSERIFORMES,Calcariidae,Calcarius,Calcarius ortus,66.7,NA,4,47.96,20.3,5,0,0,y,1000,2500,Full Migrant,1150000,PlantSeed,0,0
PASSERIFORMES,Calcariidae,Calcarius,Calcarius pictus,75.5,0.999452355,5,64.67,26.66,4,1,0,y,0,1000,Full Migrant,3560000,Omnivore,0,0
PASSERIFORMES,Calcariidae,Rhynchophanes,Rhynchophanes mccownii,NA,NA,NA,47.28,25.68,3.5,0,0,y,1000,2500,Full Migrant,806000,PlantSeed,0,0
PASSERIFORMES,Calcariidae,Plectrophex,Plectrophex nivalis,63,1,9.58,69.85,42.2,5,0,1,y,0,0,Full Migrant,43400000,PlantSeed,0,0
PASSERIFORMES,Calcariidae,Plectrophex,Plectrophex hyperboreus,NA,0.997354874,8.375,63.11,54.5,5,0,1,y,0,0,Full Migrant,108000,PlantSeed,0,0
PASSERIFORMES,Rhodinocichlidae,Rhodinocichla,Rhodinocichla rosea,NA,NA,NA,13.5,48,2.5,0,0,y,0,1700,Not a Migrant,2920000,Omnivore,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza affinis,NA,NA,NA,9.06,15.4,NA,0,0,y,0,0,Not a Migrant,6130000,PlantSeed,0,1
PASSERIFORMES,Emberizidae,Emberiza,Emberiza lathami,NA,NA,NA,24.68,21.9,4,0,0,y,0,0,Altitudil Migrant,8170000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza melanocephala,NA,1,10.5,38.73,28.31,4,0,0,y,0,0,Full Migrant,6120000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza bruniceps,NA,1,NA,43.78,24.8,4.5,0,0,y,0,0,Full Migrant,5780000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza calandra,58,1,10.5,39.74,48.5,4.5,0,0,y,0,500,Full Migrant,23700000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza fucata,NA,NA,NA,44.35,19.8,4,1,0,y,0,0,Full Migrant,15600000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza koslowi,NA,NA,NA,32.11,22.69,NA,0,0,y,3600,4600,Not a Migrant,211000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza jankowskii,NA,NA,NA,44.76,22.5,4.5,0,0,y,0,0,Not a Migrant,10600,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza cia,NA,1,NA,39.84,23.43,4,0,0,y,0,0,Full Migrant,20900000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza cioides,NA,NA,NA,43.23,21.02,4.5,0,0,y,0,0,Not a Migrant,16200000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza godlewskii,NA,NA,NA,41.64,19,4,0,0,y,0,0,Not a Migrant,12300000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza buchani,NA,1,NA,42.43,21.2,4.5,0,0,y,0,0,Full Migrant,8360000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza cineracea,NA,1,NA,37.47,24.3,5,0,0,y,0,2200,Full Migrant,506000,Omnivore,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza hortula,NA,1,6.8,52.29,19.9,4.5,0,0,y,0,2400,Full Migrant,20200000,Invertebrate,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza caesia,NA,1,NA,37.48,19.9,4.5,0,0,y,0,1300,Full Migrant,1380000,Omnivore,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza cirlus,NA,1,6.0915,41.74,25.6,3.5,0,0,y,0,0,Not a Migrant,6330000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza stewarti,NA,NA,NA,38.52,15.96,4,0,0,y,1200,2500,Full Migrant,948000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza citrinella,53.16666667,1,13,56.19,29.7,4,0,0,y,0,0,Full Migrant,21600000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza leucocephalos,NA,NA,NA,56.38,28.5,4.5,0,0,y,0,0,Full Migrant,18900000,PlantSeed,0,1
PASSERIFORMES,Emberizidae,Emberiza,Emberiza cabanisi,NA,NA,NA,-6.63,24.9,2.5,0,0,y,0,0,Not a Migrant,12200000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza flaviventris,NA,NA,NA,-10.84,18.24,2.5,0,0,y,0,0,Not a Migrant,21300000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza poliopleura,NA,NA,NA,4.52,15.8,2.5,0,0,y,0,0,Not a Migrant,1950000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza capensis,NA,NA,NA,-26.79,20.9,3,0,0,y,0,0,Not a Migrant,4740000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza impetuani,NA,NA,NA,-26.36,15.1,3.5,0,0,y,0,0,Nomadic,3860000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza socotra,NA,NA,NA,12.53,14.42,NA,0,0,y,0,1160,Not a Migrant,1400,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza sahari,NA,NA,NA,27.6,14.8,3,0,0,y,0,2500,Not a Migrant,6490000,NA,NA,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza striolata,NA,NA,NA,22.62,NA,NA,0,0,y,0,2500,Not a Migrant,12100000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza goslingi,NA,NA,NA,12.01,12.98,3,0,0,y,200,2900,Not a Migrant,6640000,NA,NA,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza tahapisi,NA,NA,NA,-12.9,NA,NA,0,0,y,200,2900,Not a Migrant,17200000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza elegans,NA,NA,NA,39.44,16.84,5,1,0,y,0,0,Not a Migrant,6030000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza siemsseni,NA,NA,NA,32.27,17.99,NA,0,0,y,500,2100,Altitudil Migrant,613000,Omnivore,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza yessoensis,NA,NA,NA,44.01,13.49,4,1,1,y,0,0,Full Migrant,1420000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza schoeniclus,52.06666667,1,11.25,55.26,18.4,4.5,1,0,y,0,0,Full Migrant,42700000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza pallasi,NA,1,11.225,61.71,13.96,4,1,0,y,0,0,Full Migrant,11900000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza aureola,NA,1,7,58.85,19.6,4,1,0,y,0,0,Full Migrant,21800000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza rustica,NA,1,NA,61.42,20.54,5,1,0,y,0,0,Full Migrant,17400000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza pusilla,NA,1,NA,62.69,14.57,5,0,0,y,0,0,Full Migrant,18200000,PlantSeed,0,0
PASSERIFORMES,Emberizidae,Emberiza,Emberiza spodocephala,NA,NA,5.083333333,52.61,18.45,4.5,1,0,y,0,0,Full Migrant,10600000,Invertebrate,0,1
PASSERIFORMES,Emberizidae,Emberiza,Emberiza persota,NA,NA,NA,44.33,NA,NA,1,0,y,0,0,Full Migrant,569000,NA,0,1
PASSERIFORMES,Emberizidae,Emberiza,Emberiza sulphurata,NA,NA,NA,37.92,14.89,4,0,0,y,600,1500,Full Migrant,232000,PlantSeed,0,1
PASSERIFORMES,Emberizidae,Emberiza,Emberiza rutila,NA,NA,4,55.34,17.5,4,0,0,y,0,0,Full Migrant,5340000,Invertebrate,0,1
PASSERIFORMES,Emberizidae,Emberiza,Emberiza chrysophrys,NA,NA,NA,59.19,17.97,4,0,0,y,0,0,Full Migrant,2500000,PlantSeed,0,1
PASSERIFORMES,Emberizidae,Emberiza,Emberiza tristrami,NA,NA,NA,47.92,18,4.5,0,0,y,0,0,Full Migrant,766000,PlantSeed,0,1
PASSERIFORMES,Emberizidae,Emberiza,Emberiza variabilis,NA,NA,NA,46.58,23.8,4,1,0,y,0,0,Full Migrant,1810000,PlantSeed,0,1
PASSERIFORMES,Passerellidae,Spizella,Spizella passeri,44.3,1,11.83,47.03,12.2,4,0,0,y,0,3800,Full Migrant,23600000,PlantSeed,0,1
PASSERIFORMES,Passerellidae,Spizella,Spizella pallida,44.15,1,6.92,51.64,11.2,4,1,0,y,0,0,Full Migrant,5370000,PlantSeed,0,0
PASSERIFORMES,Passerellidae,Spizella,Spizella atrogularis,NA,NA,NA,29.15,11.3,3,0,0,y,1800,2300,Not a Migrant,2540000,Omnivore,0,0
PASSERIFORMES,Passerellidae,Spizella,Spizella pusilla,43.8,1,9.25,39.29,12.5,4.5,0,0,y,0,0,Full Migrant,5630000,PlantSeed,0,0
PASSERIFORMES,Passerellidae,Spizella,Spizella breweri,NA,0.999452355,6.25,45.75,10.9,3.5,0,0,y,0,2000,Full Migrant,4810000,Omnivore,0,0
